epoch	valid loss	train loss	Cohen kappa	F1-score	MCC				batch	128	lr	0,010
1	0,9599	1,0255	0,0000	0,1881	nan
2	0,8680	0,8752	0,2042	0,3208	0,2354
3	0,8688	0,9143	0,1663	0,2661	0,2086
4	0,8494	0,8554	0,1832	0,2679	0,2219
5	0,8171	0,8808	0,2441	0,2941	0,2720
6	0,7920	0,7323	0,2884	0,3254	0,3216
7	0,7531	0,8353	0,3397	0,3466	0,3515
8	0,7453	0,6663	0,3986	0,4502	0,4085
9	0,7532	0,7784	0,3212	0,4239	0,3732
10	0,6924	0,7135	0,4274	0,4452	0,4278
11	0,6877	0,6520	0,4907	0,4965	0,4853
12	0,6386	0,6968	0,4962	0,5469	0,5073
13	0,6399	0,5169	0,5003	0,5640	0,4934
14	0,6196	0,7561	0,5257	0,5501	0,5361
15	0,5992	0,5817	0,4968	0,5350	0,5155
16	0,6272	0,5845	0,5159	0,5560	0,5520
17	0,6085	0,6122	0,5311	0,5729	0,5357
18	0,5991	0,6239	0,5273	0,5770	0,5487
19	0,5841	0,6295	0,5779	0,6201	0,5724
20	0,6175	0,6398	0,5415	0,5667	0,5300
21	0,5800	0,5083	0,5653	0,6140	0,5730
22	0,5838	0,5134	0,5320	0,5574	0,5483
23	0,5853	0,4813	0,5594	0,6019	0,5633
24	0,5701	0,5037	0,6108	0,6764	0,6303
25	0,5478	0,4737	0,6121	0,5889	0,5951
26	0,5779	0,5909	0,5795	0,6416	0,5818
27	0,5577	0,4636	0,5958	0,6400	0,6194
28	0,5507	0,5150	0,5826	0,6448	0,6011
29	0,5594	0,5470	0,6084	0,6848	0,6438
30	0,5615	0,5473	0,5908	0,6805	0,6140
31	0,5336	0,4036	0,6044	0,6652	0,6349
32	0,5725	0,4601	0,5764	0,6226	0,5904
33	0,6053	0,5327	0,5617	0,6505	0,5790
34	0,5920	0,2602	0,5659	0,6329	0,5703
35	0,5703	0,4933	0,5997	0,6756	0,6133
36	0,5606	0,3104	0,5884	0,6481	0,6002
37	0,5940	0,4079	0,5852	0,6505	0,5856
38	0,5861	0,4865	0,6110	0,6853	0,6166
39	0,5559	0,3954	0,6070	0,6762	0,6185
40	0,5581	0,3963	0,5850	0,6329	0,6059
